candidate_id,source_region_pk,source_entity_id,source_name,source_granularity_level,target_region_pk,target_entity_id,target_name,target_granularity_level,mapping_relation,mapping_method,source_coverage_ratio,target_coverage_ratio,spatial_overlap_ratio,mapping_confidence,scientific_rollup_eligible,proposed_record_status,proposed_review_status,proposed_rollup_eligible,proposed_is_primary_rollup,scientific_source_pk,provenance_json
G3G1-STAGE-58A23F313293CAF2C93C,546,NGIQ-BR-00000182,"Right Cingulate gyrus, Brainnetome 7_1",G3_MESO_FINE,813,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.346226,0.122578,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 176, ""official_code"": ""CG_R_7_1"", ""modified_name"": ""dorsal area 23""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.346226, ""target_coverage_ratio"": 0.122578}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-36872F531EC7FB0F0E3B,549,NGIQ-BR-00000183,"Left Cingulate gyrus, Brainnetome 7_2",G3_MESO_FINE,762,NGIQ-BR-00000269,Left Caudal Anterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.57441,0.439889,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 177, ""official_code"": ""CG_L_7_2"", ""modified_name"": ""rostroventral area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.57441, ""target_coverage_ratio"": 0.439889}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-14AF4CAE4516BF2F5362,549,NGIQ-BR-00000183,"Left Cingulate gyrus, Brainnetome 7_2",G3_MESO_FINE,782,NGIQ-BR-00000289,Left Posterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.372958,0.125842,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 177, ""official_code"": ""CG_L_7_2"", ""modified_name"": ""rostroventral area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.372958, ""target_coverage_ratio"": 0.125842}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-9DD6973738C0636E21E7,552,NGIQ-BR-00000184,"Right Cingulate gyrus, Brainnetome 7_2",G3_MESO_FINE,793,NGIQ-BR-00000300,Right Caudal Anterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.474679,0.437189,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 178, ""official_code"": ""CG_R_7_2"", ""modified_name"": ""rostroventral area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.474679, ""target_coverage_ratio"": 0.437189}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-90B87D5D3E098BACFF60,552,NGIQ-BR-00000184,"Right Cingulate gyrus, Brainnetome 7_2",G3_MESO_FINE,813,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.251182,0.124248,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 178, ""official_code"": ""CG_R_7_2"", ""modified_name"": ""rostroventral area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.251182, ""target_coverage_ratio"": 0.124248}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-0CE22300321C5344EE23,561,NGIQ-BR-00000187,"Left Cingulate gyrus, Brainnetome 7_4",G3_MESO_FINE,769,NGIQ-BR-00000276,Left Isthmus Of Cingulate Gyrus,G1_MACRO,dominant_overlap,hybrid,0.861462,0.619123,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 181, ""official_code"": ""CG_L_7_4"", ""modified_name"": ""ventral area 23""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.861462, ""target_coverage_ratio"": 0.619123}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-A0AE43E05E793091AAB5,564,NGIQ-BR-00000188,"Right Cingulate gyrus, Brainnetome 7_4",G3_MESO_FINE,800,NGIQ-BR-00000307,Right Isthmus Of Cingulate Gyrus,G1_MACRO,dominant_overlap,hybrid,0.892114,0.592127,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 182, ""official_code"": ""CG_R_7_4"", ""modified_name"": ""ventral area 23""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.892114, ""target_coverage_ratio"": 0.592127}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-9DDC27EFB12328AB8AB5,567,NGIQ-BR-00000189,"Left Cingulate gyrus, Brainnetome 7_5",G3_MESO_FINE,762,NGIQ-BR-00000269,Left Caudal Anterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.454209,0.341209,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 183, ""official_code"": ""CG_L_7_5"", ""modified_name"": ""caudodorsal area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.454209, ""target_coverage_ratio"": 0.341209}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-51B1F4E199101E3B8EA4,567,NGIQ-BR-00000189,"Left Cingulate gyrus, Brainnetome 7_5",G3_MESO_FINE,782,NGIQ-BR-00000289,Left Posterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.296022,0.097979,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 183, ""official_code"": ""CG_L_7_5"", ""modified_name"": ""caudodorsal area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.296022, ""target_coverage_ratio"": 0.097979}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-EA27A989B56D7B9356AB,570,NGIQ-BR-00000190,"Right Cingulate gyrus, Brainnetome 7_5",G3_MESO_FINE,793,NGIQ-BR-00000300,Right Caudal Anterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.489766,0.208333,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 184, ""official_code"": ""CG_R_7_5"", ""modified_name"": ""caudodorsal area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.489766, ""target_coverage_ratio"": 0.208333}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-B0809E064BB6CA3F940F,570,NGIQ-BR-00000190,"Right Cingulate gyrus, Brainnetome 7_5",G3_MESO_FINE,813,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,G1_MACRO,partial_overlap,hybrid,0.428363,0.097862,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""PARTIAL_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 184, ""official_code"": ""CG_R_7_5"", ""modified_name"": ""caudodorsal area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.428363, ""target_coverage_ratio"": 0.097862}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-07DF302560C07809B5BE,573,NGIQ-BR-00000191,"Left Cingulate gyrus, Brainnetome 7_6",G3_MESO_FINE,782,NGIQ-BR-00000289,Left Posterior Cingulate Cortex,G1_MACRO,dominant_overlap,hybrid,0.702128,0.484997,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 185, ""official_code"": ""CG_L_7_6"", ""modified_name"": ""caudal area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.702128, ""target_coverage_ratio"": 0.484997}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-8B4C29A9CC95A687A369,576,NGIQ-BR-00000192,"Right Cingulate gyrus, Brainnetome 7_6",G3_MESO_FINE,813,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,G1_MACRO,dominant_overlap,hybrid,0.890982,0.521376,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 186, ""official_code"": ""CG_R_7_6"", ""modified_name"": ""caudal area 24""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.890982, ""target_coverage_ratio"": 0.521376}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-8AACD78BD2756E79F8EB,579,NGIQ-BR-00000193,"Left Cingulate gyrus, Brainnetome 7_7",G3_MESO_FINE,785,NGIQ-BR-00000292,Left Rostral Anterior Cingulate Cortex,G1_MACRO,contained_in,hybrid,0.936685,0.745185,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 187, ""official_code"": ""CG_L_7_7"", ""modified_name"": ""subgenual area 32""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.936685, ""target_coverage_ratio"": 0.745185}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-122448EB9C244C97A310,582,NGIQ-BR-00000194,"Right Cingulate gyrus, Brainnetome 7_7",G3_MESO_FINE,816,NGIQ-BR-00000323,Right Rostral Anterior Cingulate Cortex,G1_MACRO,contained_in,hybrid,0.900935,0.458611,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 188, ""official_code"": ""CG_R_7_7"", ""modified_name"": ""subgenual area 32""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.900935, ""target_coverage_ratio"": 0.458611}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-4514C64C92B3732417F3,45,NGIQ-BR-00000015,"Left Medioventral occipital cortex, Brainnetome 5_1",G3_MESO_FINE,772,NGIQ-BR-00000279,Left Lingual Gyrus,G1_MACRO,dominant_overlap,hybrid,0.981308,0.149822,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 189, ""official_code"": ""MVOcC_L_5_1"", ""modified_name"": ""caudal lingual gyrus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.981308, ""target_coverage_ratio"": 0.149822}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-7A96BADA56304412E35F,48,NGIQ-BR-00000016,"Right Medioventral occipital cortex, Brainnetome 5_1",G3_MESO_FINE,803,NGIQ-BR-00000310,Right Lingual Gyrus,G1_MACRO,dominant_overlap,hybrid,0.790174,0.198254,,,FALSE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_DOMINANT_OVERLAP"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 190, ""official_code"": ""MVOcC_R_5_1"", ""modified_name"": ""caudal lingual gyrus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.790174, ""target_coverage_ratio"": 0.198254}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-F27CABDEBAC7430FE2F5,597,NGIQ-BR-00000199,"Left Medioventral occipital cortex, Brainnetome 5_4",G3_MESO_FINE,772,NGIQ-BR-00000279,Left Lingual Gyrus,G1_MACRO,contained_in,hybrid,0.979464,0.408323,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 195, ""official_code"": ""MVOcC_L_5_4"", ""modified_name"": ""rostral lingual gyrus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.979464, ""target_coverage_ratio"": 0.408323}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-4A3F6CA90319D30739B5,600,NGIQ-BR-00000200,"Right Medioventral occipital cortex, Brainnetome 5_4",G3_MESO_FINE,803,NGIQ-BR-00000310,Right Lingual Gyrus,G1_MACRO,contained_in,hybrid,0.923177,0.36415,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""FREEZE"", ""brainnetome_parcel_identity"": {""parcel_id"": 196, ""official_code"": ""MVOcC_R_5_4"", ""modified_name"": ""rostral lingual gyrus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 + surface overlap + bilateral evidence"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.923177, ""target_coverage_ratio"": 0.36415}, ""bilateral_evidence"": ""per-pair scientific adjudication (ChatGPT-assisted) preserved"", ""source_frozen_artifact"": ""g3_to_g1_final_scientific_decisions.csv"", ""decision_source_raw"": ""ChatGPT human scientific review"", ""decision_source_normalized"": ""ChatGPT-assisted scientific review"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-610DC8DF8DE285DAF391,609,NGIQ-BR-00000203,"Left Lateral occipital cortex, Brainnetome 4_1",G3_MESO_FINE,770,NGIQ-BR-00000277,Left Lateral Occipital Cortex,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.907963,0.218059,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 199, ""official_code"": ""LOcC_L_4_1"", ""modified_name"": ""middle occipital gyrus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.907963, ""target_coverage_ratio"": 0.218059}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-10AEDC5455BA70BFDD62,612,NGIQ-BR-00000204,"Right Lateral occipital cortex, Brainnetome 4_1",G3_MESO_FINE,801,NGIQ-BR-00000308,Right Lateral Occipital Cortex,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.951511,0.227067,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 200, ""official_code"": ""LOcC_R_4_1"", ""modified_name"": ""middle occipital gyrus""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.951511, ""target_coverage_ratio"": 0.227067}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-100D9ED794F5187AE9D8,615,NGIQ-BR-00000205,"Left Lateral occipital cortex, Brainnetome 4_2",G3_MESO_FINE,770,NGIQ-BR-00000277,Left Lateral Occipital Cortex,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.770183,0.204891,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 201, ""official_code"": ""LOcC_L_4_2"", ""modified_name"": ""area V5/MT+""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.770183, ""target_coverage_ratio"": 0.204891}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
G3G1-STAGE-2A3DB55B2A21EF2A26A2,618,NGIQ-BR-00000206,"Right Lateral occipital cortex, Brainnetome 4_2",G3_MESO_FINE,801,NGIQ-BR-00000308,Right Lateral Occipital Cortex,G1_MACRO,contained_in,authoritative_anatomical_mapping,0.820695,0.194198,,,TRUE,proposed,pending,FALSE,FALSE,1,"{""decision_phase"": ""SEED_CONTAINMENT_FROZEN"", ""effective_scientific_decision"": ""APPROVE_CONTAINED_IN"", ""decision_origin"": ""SEED_CONTAINMENT_CONFIRMED"", ""brainnetome_parcel_identity"": {""parcel_id"": 202, ""official_code"": ""LOcC_R_4_2"", ""modified_name"": ""area V5/MT+""}, ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""surface_overlap_evidence"": {""source_coverage_ratio"": 0.820695, ""target_coverage_ratio"": 0.194198}, ""bilateral_evidence"": ""n/a"", ""source_frozen_artifact"": ""single_seed_surface_overlap_validation.csv"", ""decision_source_raw"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""decision_source_normalized"": ""Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1)"", ""human_reviewed"": false, ""expert_approved"": false}"
